timestamp_local,rt_price,dam_price,total_load_mw,solar,wind,geothermal,biomass,biogas,small_hydro,coal,nuclear,natural_gas,large_hydro,power_storage,imports,other
2025-03-17 22:00:00,47.1413441666667,47.22917,24842.666666666668,-54.166666666666664,4379.5,763.9166666666666,177.83333333333334,147.91666666666666,233.75,0.0,2275.8333333333335,3955.8333333333335,3026.8333333333335,2572.3333333333335,7363.083333333333,0.0
2025-03-17 23:00:00,44.1820316666667,45.00589,23411.5,-53.0,4171.833333333333,764.25,178.66666666666666,148.08333333333334,234.33333333333337,-0.3333333333333333,2277.0,4046.1666666666665,3033.0833333333335,1217.0,7394.416666666667,0.0
2025-03-18 00:00:00,36.1093525,41.57292,22602.250000000004,-53.0,4036.25,761.4166666666666,178.41666666666666,148.08333333333334,244.5,1.0,2277.25,3588.5,2843.0833333333335,1261.6666666666667,7315.083333333333,0.0
2025-03-18 01:00:00,36.5343658333333,43.40157,21955.25,-53.916666666666664,4086.8333333333335,760.0,177.75,148.0,245.75,0.3333333333333333,2277.75,3495.5,2739.4166666666665,617.4166666666666,7460.416666666667,0.0
2025-03-18 02:00:00,35.9090225,40.74458,21324.583333333332,-53.416666666666664,4244.833333333333,760.0,178.58333333333334,147.75,246.25,0.0,2277.0833333333335,3347.3333333333335,2701.9166666666665,149.25,7325.0,0.0
2025-03-18 03:00:00,33.146405,41.10461,21084.666666666664,-53.583333333333336,4680.916666666667,760.25,184.0,148.41666666666666,245.83333333333337,0.0833333333333333,2277.3333333333335,3316.75,2723.4166666666665,-105.0,6801.25,0.0
2025-03-18 04:00:00,31.921575,44.98277,21316.833333333332,-54.0,4709.583333333333,747.75,185.33333333333337,148.83333333333334,245.91666666666663,0.0833333333333333,2277.5,3572.75,2620.6666666666665,607.4166666666666,6255.0,0.0
2025-03-18 05:00:00,36.6482325,50.43606,22614.166666666668,-55.0,4842.0,725.3333333333334,181.66666666666663,149.25,241.91666666666663,0.0833333333333333,2277.8333333333335,4013.25,2597.5,1263.3333333333333,6377.0,0.0
2025-03-18 06:00:00,45.0911191666667,63.10709,24779.500000000004,-47.666666666666664,4891.916666666667,738.6666666666666,175.33333333333334,148.41666666666666,232.25,0.3333333333333333,2276.5,4558.666666666667,2736.3333333333335,3075.4166666666665,5993.333333333333,0.0
2025-03-18 07:00:00,37.9956791666667,59.9202,26618.33333333333,2701.6666666666665,4675.75,729.0833333333334,177.08333333333334,141.66666666666666,224.66666666666663,-0.25,2276.1666666666665,4844.916666666667,2758.8333333333335,2592.25,5496.5,0.0
2025-03-18 08:00:00,15.74607,22.52405,26362.75,10606.833333333334,4396.916666666667,723.1666666666666,177.5,141.75,218.66666666666663,-0.4166666666666667,2275.9166666666665,3268.25,2266.25,-821.5833333333334,2287.9166666666665,0.0
2025-03-18 09:00:00,6.75847916666667,5.38856,26577.833333333336,12946.75,3791.5833333333335,714.9166666666666,177.75,143.58333333333334,204.75,0.1666666666666666,2275.9166666666665,2655.4166666666665,1646.5,-3655.9166666666665,2020.5,0.0
2025-03-18 10:00:00,0.111249166666667,-3.15758,24215.166666666664,12223.083333333332,3200.9166666666665,711.3333333333334,179.08333333333334,144.33333333333334,198.58333333333337,-0.3333333333333333,2278.1666666666665,2671.5833333333335,1501.3333333333333,-4019.9166666666665,1107.0833333333333,0.0
2025-03-18 11:00:00,-0.694215833333334,-5.29714,23091.33333333333,12130.5,2556.4166666666665,712.8333333333334,179.5,144.16666666666666,201.75,-0.5,2279.25,1900.8333333333333,1311.0,-4795.916666666667,1675.5833333333333,0.0
2025-03-18 12:00:00,-2.0053525,-9.43216,22251.833333333336,12007.0,2608.1666666666665,710.0,178.83333333333334,151.16666666666666,204.58333333333337,-0.75,2278.75,1397.1666666666667,1420.1666666666667,-5702.75,1296.75,0.0
2025-03-18 13:00:00,-26.0080925,-14.21145,20800.083333333332,11321.5,2702.75,708.1666666666666,180.75,152.08333333333334,209.16666666666663,-0.75,2279.3333333333335,1376.6666666666667,1396.8333333333333,-5448.416666666667,473.5833333333333,0.0
2025-03-18 14:00:00,-27.3708641666667,-14.51735,19937.749999999996,10387.666666666666,2342.75,707.8333333333334,181.5,151.91666666666666,208.25,-0.8333333333333334,2279.8333333333335,1391.75,1395.5833333333333,-4648.25,891.5,0.0
2025-03-18 15:00:00,-23.8805658333333,-11.22942,19649.5,9840.583333333334,1872.8333333333333,704.25,170.0,152.25,209.08333333333337,-1.0833333333333333,2280.75,1751.25,1329.25,-3937.9166666666665,1340.3333333333333,0.0
2025-03-18 16:00:00,-38.771225,-6.57443,19194.08333333333,8671.833333333334,2057.1666666666665,705.3333333333334,148.25,152.16666666666666,210.91666666666663,-0.0833333333333333,2280.6666666666665,2155.1666666666665,1584.8333333333333,-1966.0833333333333,1227.8333333333333,0.0
2025-03-18 17:00:00,-12.7229025,9.35017,20412.25,9283.916666666666,2175.3333333333335,710.8333333333334,154.0,156.91666666666666,220.66666666666663,0.3333333333333333,2280.4166666666665,2490.5,2186.9166666666665,-562.0833333333334,752.4166666666666,0.0
2025-03-18 18:00:00,47.0709891666667,46.40681,23011.916666666668,3423.3333333333335,3067.6666666666665,706.0,163.25,156.66666666666666,235.41666666666663,0.6666666666666666,2279.6666666666665,3393.1666666666665,2788.5833333333335,2841.0,3956.5,0.0
2025-03-18 19:00:00,40.0673275,57.9259,25413.833333333332,100.0,3767.8333333333335,756.8333333333334,162.25,155.75,235.25,0.5833333333333334,2278.9166666666665,4014.25,3128.5,5416.25,5397.416666666667,0.0
2025-03-18 20:00:00,43.6255341666667,53.46189,25568.333333333336,10.416666666666666,4013.5833333333335,765.4166666666666,160.33333333333334,152.16666666666666,245.16666666666663,-0.5833333333333334,2276.75,4306.416666666667,3312.75,4991.166666666667,5334.75,0.0
2025-03-18 21:00:00,43.13744,51.35095,25162.666666666664,-55.5,4225.916666666667,765.0,163.83333333333334,155.0,245.16666666666663,0.1666666666666666,2276.5833333333335,4502.333333333333,3190.75,4773.333333333333,4920.083333333333,0.0
2025-03-18 22:00:00,42.3614766666667,49.93058,24137.416666666668,-55.5,4218.5,777.25,163.25,154.58333333333334,244.75,-0.4166666666666667,2277.9166666666665,4735.916666666667,3017.0833333333335,3063.6666666666665,5540.416666666667,0.0
2025-03-18 23:00:00,45.4532041666667,48.43765,22676.08333333333,-54.5,3142.9166666666665,759.3333333333334,161.16666666666666,155.41666666666666,244.5,-0.4166666666666667,2279.1666666666665,5271.333333333333,2925.6666666666665,1482.8333333333333,6308.666666666667,0.0
2025-03-19 00:00:00,57.640475,45.95495,22352.416666666668,-54.833333333333336,2417.9166666666665,727.75,161.41666666666666,155.66666666666666,246.91666666666663,-0.4166666666666667,2279.1666666666665,5774.916666666667,2815.8333333333335,1143.0,6685.083333333333,0.0
2025-03-19 01:00:00,53.6022683333333,45.49685,21736.75,-55.0,2246.5,728.5833333333334,160.25,148.91666666666666,247.16666666666663,-0.0833333333333333,2279.0833333333335,5785.166666666667,2772.3333333333335,773.75,6650.083333333333,0.0
2025-03-19 02:00:00,56.6588441666667,45.81901,21236.916666666668,-54.083333333333336,1897.75,728.6666666666666,160.33333333333334,149.0,246.58333333333337,-0.1666666666666666,2279.3333333333335,5692.083333333333,2721.4166666666665,407.6666666666667,7008.333333333333,0.0
2025-03-19 03:00:00,59.8671575,47.16255,21053.166666666664,-54.166666666666664,1701.75,737.5,162.91666666666666,149.41666666666666,247.33333333333337,0.25,2279.8333333333335,5963.5,2549.6666666666665,388.25,6926.916666666667,0.0
2025-03-19 04:00:00,56.8613091666667,51.53214,21495.0,-54.166666666666664,1557.4166666666667,737.3333333333334,161.08333333333334,150.66666666666666,268.3333333333333,0.6666666666666666,2280.25,6257.916666666667,2623.9166666666665,710.1666666666666,6801.416666666667,0.0
2025-03-19 05:00:00,49.1238858333333,61.63961,22829.0,-54.583333333333336,1689.9166666666667,743.0,158.33333333333334,152.83333333333334,265.5,0.4166666666666667,2280.3333333333335,6345.0,2554.25,1726.8333333333333,6967.166666666667,0.0
2025-03-19 06:00:00,61.2899416666667,74.97105,25001.916666666664,-42.083333333333336,1765.0833333333333,743.1666666666666,148.08333333333334,151.75,242.66666666666663,-1.0833333333333333,2279.5,7265.75,2719.9166666666665,3125.0,6604.166666666667,0.0
2025-03-19 07:00:00,50.6914558333333,68.3065,26697.416666666668,3034.9166666666665,1868.9166666666667,734.4166666666666,145.5,150.0,236.25,-2.4166666666666665,2278.0833333333335,7420.916666666667,2611.4166666666665,2323.6666666666665,5895.75,0.0
2025-03-19 08:00:00,13.8403283333333,34.58532,27505.916666666664,11400.083333333332,1897.4166666666667,719.9166666666666,147.08333333333334,149.33333333333334,231.33333333333337,-1.5,2277.3333333333335,4617.25,2261.8333333333335,-1929.9166666666667,3805.8333333333335,0.0
2025-03-19 09:00:00,16.1097175,16.85688,25890.416666666664,13993.583333333332,1740.3333333333333,722.0,147.0,149.25,222.08333333333337,0.0,2278.0833333333335,3322.6666666666665,1970.25,-3163.0,1345.1666666666667,0.0
2025-03-19 10:00:00,8.75195666666667,7.56957,24808.083333333332,13920.25,1584.5833333333333,721.8333333333334,152.58333333333334,149.75,220.0,0.0,2278.25,3043.5,1494.3333333333333,-4818.166666666667,1243.0,0.0
